0,0,0,0,0,0,0
0.007853961447612025,0.04847843225796157,-0.015845847530593357,-0.09570054393643464,0.006311096867485509,0.0472221116784732,0.00953475066310764
0.014807876385467,0.08178432811853728,-0.026301620912030893,-0.1611027937326294,0.013922064433055242,0.07929953436337031,0.012360792695315533
0.02176480183834388,0.11071945099585183,-0.033775559396888415,-0.21773771319546176,0.020505565731692155,0.10694848286544248,0.013216233751572786
0.028994601221152952,0.13726327452979598,-0.03974818186520696,-0.2695357280306518,0.026162231172475084,0.13213435272760596,0.013482855842581113
0.03659359858597093,0.16234371536751385,-0.04477638765422464,-0.31835328695441506,0.031165759652836918,0.1557828982238297,0.013446288510114458
0.04460603575179282,0.1864195394376231,-0.04916947589132716,-0.3650966545064109,0.03566640105699558,0.17834559889308846,0.013269739938627708
0.053054644159988354,0.20971230059370122,-0.05312603802840613,-0.4102098175465595,0.03973243215822989,0.20004563304516454,0.013078564490148999
0.061934055075240496,0.2324288912125886,-0.056788050375858656,-0.45408082603820576,0.04345243726440727,0.22106949270857157,0.012929582172045175
0.0712544135611595,0.25466640443468513,-0.06021484210671046,-0.4969303998275917,0.04682445883721941,0.24153585217835347,0.012875292904755255
0.08101516678618259,0.27650967551349903,-0.06344639237851496,-0.5389196436357527,0.04987153623989873,0.2615212612052462,0.012935808000558255
0.09119899111961086,0.29800797301873094,-0.06655685836345565,-0.5801396157452289,0.05262672456538501,0.28107181620477667,0.013144967201533339
0.10180200627848786,0.3191924856142948,-0.06956244190035965,-0.6206457282276125,0.055099706304796124,0.30020993882493135,0.013503298806105114
0.11281204979342313,0.34010684035506766,-0.07249227517270727,-0.6605280550352067,0.05729231133123956,0.3189821056432937,0.014036685029902875
0.1242176336583748,0.3607397528844391,-0.07537244837553647,-0.699762330133449,0.059210715174167136,0.33737977954444515,0.01476035603624117
0.1359918433722309,0.38112336148131387,-0.07824145644307914,-0.738421334889336,0.060863502238769344,0.35543785588673554,0.01569553479785974
